name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Fairfield by Marriott Vadodara,"RC Dutt Rd, Vishwas Colony, Alkapuri, Vadodara, Gujarat 390007",marriott.com,0265 681 9999,,4.4,hotel,,vadodara,gujarat,"RC Dutt Rd, Vishwas Colony"
Hotel Express Towers,"RC Dutt Rd, Near to IndianOil, Aradhana Society, Vishwas Colony, Alkapuri, Vadodara, Gujarat 390007",expresshotelsindia.com,0265 613 8000,,4.2,hotel,,vadodara,gujarat,"RC Dutt Rd, Near to IndianOil"
Hotel Raj Palace,"UPER INDIAN BANK, TOWER, Ghee Kanta Rd, Char Rasta, Raopura, Vadodara, Gujarat 390001",hotelrajpalacevadodara.in,087993 94535,,4.3,hotel,,vadodara,gujarat,"UPER INDIAN BANK, TOWER"
Hotel Millennium,"4th floor, Samanvay Business Square & Symphony, Vaikunth Four Crossing, Waghodia Rd, opp. Ambe School, Madhavpura, Vadodara, Gujarat 390019",,084016 39368,,4.4,hotel,,vadodara,gujarat,"4th floor, Samanvay Business Square & Symphony"
Hotel Clarks Collection Vadodara,"Plot no - 7, Jetalpur Rd, Sampatrao Colony, Alkapuri, Vadodara, Gujarat 390007",theclarkshotels.com,093771 58901,,4.0,hotel,,vadodara,gujarat,"Plot no - 7, Jetalpur Rd"
Hotel RR Inn AC Rooms,"2nd floor, Packhill business center, opp. kalyan hotel, nr. DAIRY DEN, Sarod, Sayajiganj, Vadodara, Gujarat 390007",apnabusinesscard.com,076983 69932,,4.9,hotel,,vadodara,gujarat,"2nd floor, Packhill business center"
Hotel Skylight,"Hotel Sklight, RC Dutt Rd, nr. Vadodara Railway, beside Gayathri Chamber, Statio, Jetalpur, Vadodara, Gujarat 390007",hotelskylight.com,0265 232 7800,,3.7,hotel,,vadodara,gujarat,"Hotel Sklight, RC Dutt Rd"
Hotel Suba Elite Vadodara,"85CQ+45H, Abbas Tyabji Rd, next to Parsi Agiari, Jayesh Colony, Fatehgunj, Vadodara, Gujarat 390002",subahotels.com,0265 619 5400,,4.1,hotel,,vadodara,gujarat,"85CQ+45H, Abbas Tyabji Rd"
Hotel Krish Villa,"4th floor, Ananta Signature near Near Dena Chokdi, Mothnath Mahadev Road, NH-8, Harni, Vadodara, Gujarat 390022",,083208 30025,,4.4,hotel,,vadodara,gujarat,"4th floor, Ananta Signature near Near Dena Chokdi"
Hotel Shakti Delux Rooms,"A/1, Dabhoi - Waghodia Ring Rd, Jalaram Nagar, Kendranagar, Vadodara, Gujarat 390025",,078781 19494,,4.1,hotel,,vadodara,gujarat,"A/1, Dabhoi - Waghodia Ring Rd"
Hotel Crystal,"1st Floor, Nautillus Building, GF-1-2, Aurobindo Ghosh Rd, Raj Trade Center, Sarod, Sayajiganj, Vadodara, Gujarat 390007",,083478 92400,,3.4,hotel,,vadodara,gujarat,"1st Floor, Nautillus Building"
Hotel Rahi inn,"opposite B.B.C Tower, Sarod, Sayajiganj, Vadodara, Gujarat 390007",,0265 222 6016,,3.4,hotel,,vadodara,gujarat,"opposite B.B.C Tower, Sarod"
Hotel Marigold,"Near The Oasis Hotel, Dak Bunglaw, Sayajiganj, Vadodara, Gujarat 390007",,093284 34240,,4.1,hotel,,vadodara,gujarat,"Near The Oasis Hotel, Dak Bunglaw"
Hotel R R One A.C Rooms - Best Hotels - Hotels In Vadodara,"N. H, 8 Touch, 4th Floor, VR One Complex, opposite L & T Knowledge city gate 1, Vadodara, Gujarat 390019",,070162 28264,,4.6,hotel,,vadodara,gujarat,"N. H, 8 Touch"
Click White House Residency Vadodara,"Bh. Hanuman Temple, Vasna - Bhayli Main Rd, nr. Nilamber Banglow 2, Saiyed Vasna, Vadodara, Gujarat 390015",subahotels.com,076000 57279,,4.2,hotel,,vadodara,gujarat,"Bh. Hanuman Temple, Vasna - Bhayli Main Rd"
PAM inn hotel,"2nd and 3rd floor, samanvay silver, Shivaji chowk, Akota - Mujmahuda Rd, Akota, Vadodara, Gujarat 390007",,,,5.0,hotel,,vadodara,gujarat,"2nd and 3rd floor, samanvay silver"
Hotel O M D Palace,"3rd floor, Siddheshwar homes, NH 08, Ajwa Rd, opp. AMC market, Ravaliya Mahudevegon, Sayaji Park Society, Vadodara, Gujarat 390022",oyorooms.com,,,4.2,hotel,,vadodara,gujarat,"3rd floor, Siddheshwar homes"
Hotel Grand Darshan Vadodara,"Between Kapurai, Tarsali by pass, N.H.48, and, Tarsali Rd, east, Vadodara, Gujarat 390009",granddarshanhotel.com,084012 13222,,4.3,hotel,,vadodara,gujarat,"Between Kapurai, Tarsali by pass"
"Keys Lite by Lemon Tree Hotels, Vadodara","Ahead of, Samruddhi Trade Center, Darshanam Aagman 40 m, Dabhoi - Waghodia Ring Rd, nr. Bharat Petrolpump Road, Soma Talav Char Rasta, Goverdhan Twp, Kendranagar, Vadodara, Gujarat 390025",lemontreehotels.com,0265 299 9299,,4.2,hotel,,vadodara,gujarat,"Ahead of, Samruddhi Trade Center"
Hotel Royal Palace,"C-Tower 4th Floor Siddharth Annexe 3 Nr. Dumad Chokdi NH-8, opp. Baniyan Paradise Resort, Vemali, Vadodara, Gujarat 390024",,096624 48899,,3.9,hotel,,vadodara,gujarat,"C-Tower 4th Floor Siddharth Annexe 3 Nr. Dumad Chokdi NH-8, opp. Baniyan Paradise Resort"
Hotel Rahi,"6, Sampatrao Colony, Alkapuri, Vadodara, Gujarat 390007",,,,5.0,hotel,,vadodara,gujarat,"6, Sampatrao Colony"
Hotel RK Villa,"3rd Floor, kishan Atria, Tulsidham, Char Rasta, opp. Dev Pushpa Hospital, Pranav Society, Manjalpur, Vadodara, Gujarat 390009",,074339 98585,,4.3,hotel,,vadodara,gujarat,"3rd Floor, kishan Atria"
Hotel Alankar,"3rd, Floor, Alankar Complex, opp. M.S. University, nr. Sardar Patel Statue, Near Sayajigunj Police Station, Sarod, Sayajiganj, Vadodara, Gujarat 390007",alankarhotel.com,0265 222 2041,,4.0,hotel,,vadodara,gujarat,"3rd, Floor"
Hotel shiv kunj,"1st floor, Mahalaxmi Complex, near gada circle, Harni, Vadodara, Gujarat 390022",vadodarahelpline.com,091736 06632,,3.8,hotel,,vadodara,gujarat,"1st floor, Mahalaxmi Complex"
Comfort Inn Donil,"Manish Empire, NH-8, Opp.RTO Darjipura, Golden Chowkdi, Gujarat 390022",comfortinndonil.com,097262 87245,,3.7,hotel,,vadodara,gujarat,"Manish Empire, NH-8"
Hotel Shyam Paradise AC ROOMS,"Paramveer Plaza, Lilleria Avenue, Sama-Savli Rd, Vemali, Vadodara, Gujarat 391770",apnabusinesscard.com,,,4.8,hotel,,vadodara,gujarat,"Paramveer Plaza, Lilleria Avenue"
Hotel Harmony,"Shree Siddhivinayak Complex, Faramji Rd, Opp. Railway Booking Office, Alkapuri, Vadodara, Gujarat 390007",,098254 40101,,4.1,hotel,,vadodara,gujarat,"Shree Siddhivinayak Complex, Faramji Rd"
The Hotel Airport,"Harni Rd, Opp. Airport, Shyam Nagar, Karelibagh, Vadodara, Gujarat 390022",thehotelairport.in,094273 16688,,3.8,hotel,,vadodara,gujarat,"Harni Rd, Opp. Airport"
Hotel MD GRAND AC Rooms,"2ND FLOOR, PANOLI, Sna ATRIUM, PLOT NO.7, Ranoli GIDC, Ranoli, Vadodara, Gujarat 391350",apnabusinesscard.com,097725 63847,,4.9,hotel,,vadodara,gujarat,"2ND FLOOR, PANOLI"
HOTEL RED ROSE,"ESHANTI SHIRA nr. SHITARAM SUPER MARKET, Chhani, Vadodara, Gujarat 390024",,091733 27478,,4.2,hotel,,vadodara,gujarat,"ESHANTI SHIRA nr. SHITARAM SUPER MARKET, Chhani"
N H Hotel,"6 Floor, Zillion Sparsh, opp. Dawat Hotel, Tarsali, Vadodara, Gujarat 390009",,099222 55000,,4.3,hotel,,vadodara,gujarat,"6 Floor, Zillion Sparsh"
Hotel 7CR,"27, Aradhana Society, Vishwas Colony, Alkapuri, Vadodara, Gujarat 390007",hotel7cr.com,,,4.2,hotel,,vadodara,gujarat,"27, Aradhana Society"
Hotel Pravasa Stay,"Dairy Den Circle, nr. Railway Station Road, opp. Sardar Patel Statue, Sarod, Sayajiganj, Vadodara, Gujarat 390007",pravasahotels.com,088490 84114,,4.8,hotel,,vadodara,gujarat,"Dairy Den Circle, nr. Railway Station Road"
Hotel O Grand,"Jetalpur Rd, nr. railway station, Anand Nagar, Alkapuri, Vadodara, Gujarat 390007",oyorooms.com,0124 620 1240,,3.6,hotel,,vadodara,gujarat,"Jetalpur Rd, nr. railway station"
Hotel Maan Palace,"3rd floor, phoenix resi-com, vaikunth char rasta, Waghodia Rd, opp. Sun Rise Complex, Madhavpura, Vadodara, Gujarat 390019",hotelmaanpalace.bookmystay.io,090549 88341,,4.4,hotel,,vadodara,gujarat,"3rd floor, phoenix resi-com"
Hotel Max,"4th Floor, zillion landmark, Susen - Tarsali Ring Rd, near bansal mall, Danteshwar, Vadodara, Gujarat 390009",instagram.com,082828 29549,,5.0,hotel,,vadodara,gujarat,"4th Floor, zillion landmark"
"FabExpress Kalyan - Hotel in Sayajiganj, Vadodara","Post Office, near Sayajigunj, Sarod, Sayajiganj, Vadodara, Gujarat 390007",fabhotels.com,070424 24242,,3.5,hotel,,vadodara,gujarat,"Post Office, near Sayajigunj"
VH REGENCY,"18, opp. Aamantran Restaurant, Sampatrao Colony, Alkapuri, Vadodara, Gujarat 390007",,081411 33307,,4.7,hotel,,vadodara,gujarat,"18, opp. Aamantran Restaurant"
Hampton by Hilton Vadodara-Alkapuri,"14, Friends Co-op Society, Gujarat 390007",hilton.com,0265 230 3000,,4.2,hotel,,vadodara,gujarat,"14, Friends Co-op Society"
Hotel Rose Gold,"Hotel Rose Gold, 17, Acharya Tulshi Marg, Revaranya Society, New Sama, Vadodara, Gujarat 390008",,087803 34041,,4.0,hotel,,vadodara,gujarat,"Hotel Rose Gold, 17"
The Baroda Residency,"16 Opp C H Jewelers, Alkapuri, Vadodara, Gujarat 390007",barodaresidency.in,0265 239 3700,,4.2,hotel,,vadodara,gujarat,"16 Opp C H Jewelers, Alkapuri"
Hotel Planet,"HOTEL PLANET, Nr. Bhimnath Bridge, B/H, Hotel Surya Palace, Sayajiganj, Vadodara, Gujarat 390005",hotelplanetvadodara.com,097251 65066,,4.3,hotel,,vadodara,gujarat,"HOTEL PLANET, Nr. Bhimnath Bridge"
Vadpadraka Hotel and Resort,"State Highway, OPP VNS HOSTEL, Btwn. Sumandeep & Parul University, Dattapura - Alva Road Ta, Waghodia, off Vadodara - Waghodia, Dist, Vadodara, Gujarat 391760",vadpadraka.com,072020 21256,,4.5,hotel,,vadodara,gujarat,"State Highway, OPP VNS HOSTEL"
Hotel Mewad Inn,"1st floor, technic tower, Dabhoi Rd, nr. kanha heghts, Kapurai Chowkdi, Jalaram Nagar, Soma Talav, Vadodara, Gujarat 390025",hotelmewadinn.bookmystay.io,096010 80469,,4.3,hotel,,vadodara,gujarat,"1st floor, technic tower"
Rester select Vadodara,"Samruddhi trade center, 40 mtr, Dabhoi - Waghodia Ring Rd, Soma Talav Char Rasta, Goverdhan Twp, Kendranagar, Vadodara, Gujarat 390025",,0265 299 9299,,4.2,hotel,,vadodara,gujarat,"Samruddhi trade center, 40 mtr"
Hotel Sunrise,"4th floor, Samanvay Status 2, Atladara, Vadodara, Gujarat 391410",business.google.com,091066 15817,,4.4,hotel,,vadodara,gujarat,"4th floor, Samanvay Status 2"
Hotel Shree Pashupati Plaza,"2nd Floor, Unit-1, Samanvay Status-1, Padra Road, Atladara, Vadodara, Gujarat 391410",,079848 53912,,4.6,hotel,,vadodara,gujarat,"2nd Floor, Unit-1"
"Hotel Lotus - Best Business Hotel | Top Comfortable Hotels | Family Hotels For Stay in Alkapuri, Vadodara","Windward Business Park, 10-B, Jetalpur Rd, near Aadicura Hospital, behind Gujarat Kidney Hospital, Anand Nagar, Alkapuri, Vadodara, Gujarat 390007",,063591 19900,,4.2,hotel,,vadodara,gujarat,"Windward Business Park, 10-B"
Hotel Metro AC Room,"Sun Plaza -2, near Vadsar Road, Suncity, Manjalpur, Vadodara, Gujarat 390010",,096627 78125,,4.4,hotel,,vadodara,gujarat,"Sun Plaza -2, near Vadsar Road"
Pride Biznotel Alkapuri Vadodara,"RC Dutt Rd, opposite Circuit House, Alkapuri, Vadodara, Gujarat 390007",pridehotel.com,0265 233 2677,,4.0,hotel,,vadodara,gujarat,"RC Dutt Rd, opposite Circuit House"
Prakruti Resort,"Guru Gobindsinhji Marg, opp. M.G.V, Chhani, Vadodara, Gujarat 391740",prakrutiresort.com,087330 33333,,4.3,hotel,,vadodara,gujarat,"Guru Gobindsinhji Marg, opp. M.G.V"
Hotel Heritage inn,"4th floor, Akshar Plaza, opp. Bus Stand, Voda Colony, Padra, Gujarat 391440",apnabusinesscard.com,099986 56535,,4.8,hotel,,vadodara,gujarat,"4th floor, Akshar Plaza"
Best Western Alkapuri,"RC Dutt Rd, behind Alkapuri Petrol Pump, Vishwas Colony, Alkapuri, Vadodara, Gujarat 390007",bestwestern.com,095120 89222,,3.9,hotel,,vadodara,gujarat,"RC Dutt Rd, behind Alkapuri Petrol Pump"
Lav-Kush Hotel,"Near Railway Station, Central Bus Depot, Station Rd, near Natraj Cinema, Vadodara, Gujarat 390007",,096244 20508,,3.3,hotel,,vadodara,gujarat,"Near Railway Station, Central Bus Depot"
"Fortune Inn Promenade, Vadodara - Member ITC hotels' group","Near, Akota - Mujmahuda Rd, Pratham Avenue, Akota, Vadodara, Gujarat 390007",itchotels.com,0265 230 7000,,4.4,hotel,,vadodara,gujarat,"Near, Akota - Mujmahuda Rd"
Hotel Shiv Inn,"Airport Rd, near Bhidbanjan Hanuman Mandir, BSNL Colony, Harni, Vadodara, Gujarat 390022",apnabusinesscard.com,093236 19693,,4.6,hotel,,vadodara,gujarat,"Airport Rd, near Bhidbanjan Hanuman Mandir"
Hotel Shri Krishna,"Amba Deep, Akota Rd, Near Lalita Tower, Jetalpur, Vadodara, Gujarat 390007",fabhotels.com,0265 354 2274,,3.0,hotel,,vadodara,gujarat,"Amba Deep, Akota Rd"
Hotel Sapphire Regency,"Ground floor, Suraj Plaza 2, Orient Business Centre, Opp.HDFC Bank, Sarod, Sayajiganj, Vadodara, Gujarat 390007",,06355 343 015,,3.3,hotel,,vadodara,gujarat,"Ground floor, Suraj Plaza 2"
Blue lagoon,"85FQ+JWW, 24, Main Road, near Abbas Tyabji Road, Suvas Colony, Fatehgunj, Vadodara, Gujarat 390002",,0265 278 0004,,4.0,hotel,,vadodara,gujarat,"85FQ+JWW, 24"
Hotel Stellar,"Stellar Kitchen Near Mahakali Mandir and Airport Circle, VIP Rd, Vadodara, Gujarat 390022",,063588 03386,,4.1,hotel,,vadodara,gujarat,"Stellar Kitchen Near Mahakali Mandir and Airport Circle, VIP Rd"
Hotel SG AC Rooms,"1st Floor, Rain Plaza Complex, Gotri Rd, nr. Shell Petrol Pump Krishna Nursing Home, Gotri, Vadodara, Gujarat 390021",apnabusinesscard.com,093280 34706,,4.8,hotel,,vadodara,gujarat,"1st Floor, Rain Plaza Complex"
Hotel Sunsky,"5th floor, Silver Arc, GIDC Rd, opp. Kateria Automobiles, Jayram Nagar, Makarpura, Vadodara, Gujarat 390014",apnabusinesscard.com,097279 29791,,4.9,hotel,,vadodara,gujarat,"5th floor, Silver Arc"
